Year;France_CapitalNational;France_Patrimoine(Top10%);France_Patrimoine(Medium40%);France_Patrimoine(Bottom50%);France_Patrimoine(Top1%);AfriqueSud_CapitalNational;AfriqueSud_Patrimoine(Top10%);AfriqueSud_Patrimoine(Medium40%);AfriqueSud_Patrimoine(Bottom50%);AfriqueSud_Patrimoine(Top1%);Australie_CapitalNational;Australie_Patrimoine(Top10%);Australie_Patrimoine(Medium40%);Australie_Patrimoine(Bottom50%);Australie_Patrimoine(Top1%);Canada_CapitalNational;Canada_Patrimoine(Top10%);Canada_Patrimoine(Medium40%);Canada_Patrimoine(Bottom50%);Canada_Patrimoine(Top1%);Chine_CapitalNational;Chine_Patrimoine(Top10%);Chine_Patrimoine(Medium40%);Chine_Patrimoine(Bottom50%);Chine_Patrimoine(Top1%);Danemark_CapitalNational;Danemark_Patrimoine(Top10%);Danemark_Patrimoine(Medium40%);Danemark_Patrimoine(Bottom50%);Danemark_Patrimoine(Top1%);Inde_CapitalNational;Inde_Patrimoine(Top10%);Inde_Patrimoine(Medium40%);Inde_Patrimoine(Bottom50%);Inde_Patrimoine(Top1%);RU_CapitalNational;RU_Patrimoine(Top10%);RU_Patrimoine(Medium40%);RU_Patrimoine(Bottom50%);RU_Patrimoine(Top1%);Japon_CapitalNational;Japon_Patrimoine(Top10%);Japon_Patrimoine(Medium40%);Japon_Patrimoine(Bottom50%);Japon_Patrimoine(Top1%);Mexique_CapitalNational;Mexique_Patrimoine(Top10%);Mexique_Patrimoine(Medium40%);Mexique_Patrimoine(Bottom50%);Mexique_Patrimoine(Top1%);Russie_CapitalNational;Russie_Patrimoine(Top10%);Russie_Patrimoine(Medium40%);Russie_Patrimoine(Bottom50%);Russie_Patrimoine(Top1%);US_CapitalNational;US_Patrimoine(Top10%);US_Patrimoine(Medium40%);US_Patrimoine(Bottom50%);US_Patrimoine(Top1%);

2009;205366.2123;0.5403;0.3948;0.0649;0.2167;;0.8973;0.1797;-0.0769;0.5242;246822.1498;;;;;152099.6129;;;;;53803.2544;0.582;0.3062;0.1118;0.3116;193089.1851;;;;;;;;;;173628.2586;0.5401;;;0.2058;174319.7044;;;;;68775.8438;;;;;105062.2113;0.6288;0.3202;0.051;0.3175;201616.6458;0.6969;0.2936;0.0095;0.3215
2010;211405.478;0.559;0.3849;0.0561;0.2348;;0.9017;0.1663;-0.068;0.5729;253032.4802;;;;;158687.6853;;;;;62372.6979;0.6276;0.3024;0.0701;0.3045;189159.1709;;;;;;;;;;172345.4063;;;;;173320.6321;;;;;67182.4045;;;;;100946.6956;0.6599;0.3052;0.0349;0.3428;199580.41;0.7088;0.2823;0.0089;0.3326
2011;215708.5981;0.5507;0.3884;0.061;0.2296;;0.8975;0.1668;-0.0643;0.5703;249895.7688;;;;;161852.1313;;;;;65136.0701;0.6671;0.2671;0.0658;0.2792;185898.9644;;;;;;;;;;170840.8459;;;;;172626.5449;;;;;75788.5409;;;;;90943.1313;0.6831;0.2827;0.0342;0.3598;196777.1898;0.7171;0.2742;0.0088;0.3436
2012;212609.7868;0.545;0.391;0.0639;0.2234;;0.8886;0.1648;-0.0534;0.5724;241741.0833;;;;;167587.7972;;;;;69371.0365;0.6652;0.2686;0.0662;0.2725;181332.6963;;;;;;0.6277;0.3083;0.064;0.3069;169570.9676;0.5192;;;0.1988;172916.9748;;;;;83300.8897;;;;;92482.3043;0.6793;0.284;0.0367;0.3547;198944.5074;0.7256;0.2657;0.0087;0.357
2013;210253.9548;0.5485;0.3873;0.0641;0.2291;;0.8794;0.1603;-0.0397;0.5626;244980.1945;;;;;177227.662;;;;;77437.1054;0.6656;0.2683;0.0661;0.2725;186845.4379;;;;;;;;;;170967.8651;;;;;178855.7145;;;;;83648.0439;;;;;96252.4244;0.6785;0.2832;0.0383;0.3546;214571.3959;0.7288;0.262;0.0092;0.3533
2014;206741.8612;0.5528;0.3838;0.0634;0.2338;;0.8682;0.1619;-0.0302;0.5454;256478.4448;;;;;187747.9337;;;;;83948.2257;0.6674;0.2669;0.0657;0.2783;194386.1276;;;;;;;;;;177830.5648;;;;;182233.654;;;;;79876.9578;;;;;97657.7233;0.6849;0.2768;0.0384;0.3691;230004.6409;0.7285;0.2612;0.0103;0.3587
2015;203208.1606;;;;;;0.8692;0.1599;-0.0291;0.5504;271988.6768;;;;;198848.3211;;;;;90431.1123;0.6741;0.2615;0.0644;0.2963;208068.8407;;;;;;;;;;188096.3123;;;;;180776.2268;;;;;74834.2483;;;;;94665.1201;0.7132;0.2519;0.0349;0.4258;239162.6307;0.7267;0.2624;0.0109;0.3601
2016;206896.0484;;;;;;0.8669;0.1618;-0.0287;0.5354;282336.6962;;;;;208663.425;;;;;;;;;;215008.2329;;;;;;;;;;192985.6105;;;;;180166.4389;;;;;70635.2397;;;;;;;;;;245029.0357;0.7224;0.2661;0.0115;0.3568
2017;214589.5803;;;;;;0.8556;0.1689;-0.0246;0.5473;291536.7293;;;;;218219.3483;;;;;;;;;;223525.91;;;;;;;;;;198830.1685;;;;;184424.8619;;;;;73025.345;;;;;;;;;;260554.2082;0.7084;0.2773;0.0143;0.3506
2018;220285.8814;;;;;;;;;;302540.3177;;;;;219136.0012;;;;;;;;;;229644.0198;;;;;;;;;;199657.8859;;;;;;;;;;76424.4139;;;;;;;;;;265375.3638;0.7068;0.2785;0.0148;0.349
2019;226438.3946;;;;;;;;;;299029.1591;;;;;221059.8928;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;276754.0828;0.7067;0.2782;0.0151;0.3487
